time,Beech,Spruce,Spruce_root,Beech_root
2024-09-14 14:50:00,30.946579876186792,10.628719338650054,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 15:00:00,30.94554614859852,10.627518661756978,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 15:10:00,30.944441833064612,10.626323352313477,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 15:20:00,30.943313855896825,10.625133315234669,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 15:30:00,30.94223031393395,10.623951281085098,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 15:40:00,30.94110097647639,10.622779036711831,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 15:50:00,30.939823072720408,10.62161591842261,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 16:00:00,30.938326480700745,10.620459823051245,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 16:10:00,30.936490146207017,10.619309934416792,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 16:20:00,30.93415618041916,10.618165860492464,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 16:30:00,30.931491398649953,10.61702617764921,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 16:40:00,30.92854293242472,10.615889055441341,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 16:50:00,30.925324851583344,10.614753154015514,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 17:00:00,30.92173080602019,10.613617842285715,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 17:10:00,30.917747550491477,10.612484172368646,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 17:20:00,30.913630509438267,10.611349753811712,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 17:30:00,30.90953159190266,10.610211679908597,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 17:40:00,30.905459631033185,10.60906926172669,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 17:50:00,30.90155079306435,10.607921976752708,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 18:00:00,30.897713720510712,10.606770169882665,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 18:10:00,30.893880983214856,10.605615918277776,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 18:20:00,30.890037034547145,10.60446032179037,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 18:30:00,30.886238710223136,10.603302859007,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 18:40:00,30.882515032368325,10.602141205356881,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 18:50:00,30.87872075115669,10.600974401402924,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 19:00:00,30.874762197278862,10.599803440571861,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 19:10:00,30.87060686750833,10.598629783504496,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 19:20:00,30.86612651673179,10.597454306480996,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 19:30:00,30.861412254587453,10.596277088594203,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 19:40:00,30.856508180588197,10.595097104234119,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 19:50:00,30.851405080179898,10.593914095447472,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 20:00:00,30.84600280675482,10.592728854667854,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 20:10:00,30.840423310337336,10.591544087420205,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 20:20:00,30.834823437895373,10.590361439816856,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 20:30:00,30.829236180167598,10.58918065598644,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 20:40:00,30.823763298094338,10.588001686931893,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 20:50:00,30.8183536204171,10.58682461713207,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 21:00:00,30.81296371023846,10.58564967177051,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 21:10:00,30.807603535174056,10.58447708145381,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 21:20:00,30.802336716365204,10.583306905437643,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 21:30:00,30.797078914083293,10.582139236227807,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 21:40:00,30.791742454497292,10.580974389263424,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 21:50:00,30.786293964474513,10.579812571078076,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 22:00:00,30.78064863126391,10.578653845174001,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 22:10:00,30.774861451951427,10.57749823204971,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 22:20:00,30.768959841124673,10.576345971288786,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 22:30:00,30.762894071683768,10.575197255283786,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 22:40:00,30.75666965643624,10.574052191081662,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 22:50:00,30.750403207965856,10.572910858294287,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 23:00:00,30.744135129342222,10.571773314589258,8.008773244000007e-07,2.6748628999999963e-06
