# OPTIMALIZATION LOG --- SUBSET STAGE --- 2026-03-19 10:50:14
# CALIBRATED VARS: ['b1_org_bnd', 'b3_org_bnd', 'alpha_org_bnd', 'n_org_bnd', 'K_org_bnd', 'alpha_min_bnd', 'K_min_bnd', 'S_max_bnd']
call_id,timestamp,error,error_heat,error_moist,b1_org[W/(m.K)],b2_org[W/(m.K)],b3_org[W/(m.K)],b1_min[W/(m.K)],b2_min[W/(m.K)],b3_min[W/(m.K)],albedo[-],alpha_org[1/m],n_org[-],K_org[m/s],alpha_min[1/m],n_min[-],K_min[m/s],S_max[m/s]
96,2026-03-19 11:49:09,4.5444957,3.4139969,2.9995111,1.8243815,6.4152019,0.45504003,0.22083929,0.51442833,0.51171692,0.26452425,1.4858098,1.81018,2.3087397e-05,6.1419242,2.8750303,0.00010400999,2.6882315e-09
99,2026-03-19 11:49:22,4.2102375,3.2526623,2.6732541,0.36313753,6.4152019,3.4455739,0.22083929,0.51442833,0.51171692,0.26452425,1.0010247,1.7592382,1.0552437e-06,1.297746,2.8750303,2.3543804e-07,2.1731499e-08
100,2026-03-19 11:49:38,3.3488725,3.2299944,0.88435472,3.3683641,6.4152019,3.2433034,0.22083929,0.51442833,0.51171692,0.26452425,5.771236,4.2012418,5.9957715e-05,1.3689379,2.8750303,2.0785287e-06,4.0224754e-09
101,2026-03-19 11:51:01,3.8615268,3.3425378,1.9336056,2.8456685,6.4152019,4.7871037,0.22083929,0.51442833,0.51171692,0.26452425,5.3032681,3.5537993,1.881337e-06,6.6964391,2.8750303,2.3667776e-08,6.4635128e-09
102,2026-03-19 11:51:34,4.3932017,3.5649348,2.5673841,7.8473804,6.4152019,7.4731219,0.22083929,0.51442833,0.51171692,0.26452425,2.0249361,2.6442676,0.00018867495,1.5548129,2.8750303,1.130113e-05,4.3409256e-08
103,2026-03-19 11:53:06,4.7847172,3.3824351,3.3841766,4.143239,6.4152019,7.6252985,0.22083929,0.51442833,0.51171692,0.26452425,1.6831942,1.6869474,1.2720851e-07,2.3396315,2.8750303,0.00049668257,1.0593192e-07
105,2026-03-19 11:54:18,4.0821475,3.3174775,2.378712,2.5688126,6.4152019,5.7967826,0.22083929,0.51442833,0.51171692,0.26452425,1.7682541,3.7628313,1.0807526e-07,4.781821,2.8750303,3.2512771e-05,4.6329105e-09
106,2026-03-19 11:55:24,4.2683584,3.4109625,2.5659731,6.5725563,6.4152019,4.3241904,0.22083929,0.51442833,0.51171692,0.26452425,1.8706428,3.653303,1.2726196e-06,5.2967351,2.8750303,6.5074494e-05,3.3827678e-09
107,2026-03-19 11:56:12,4.3645894,2.7547998,3.3853683,0.45781272,6.4152019,6.7646083,0.22083929,0.51442833,0.51171692,0.26452425,1.9763032,2.095549,0.00078687771,1.8812643,2.8750303,6.8673066e-05,7.9569487e-07
112,2026-03-19 11:56:41,4.9378931,3.607434,3.3718256,6.860625,6.4152019,1.0148446,0.22083929,0.51442833,0.51171692,0.26452425,1.9843151,1.6185686,0.00028075875,4.9944523,2.8750303,1.3341742e-07,4.2474618e-07
109,2026-03-19 11:56:43,4.376061,3.3150145,2.8566744,5.9891977,6.4152019,4.7060815,0.22083929,0.51442833,0.51171692,0.26452425,1.8176145,3.611453,1.2982884e-08,4.3819545,2.8750303,2.7033698e-08,1.1989069e-08
111,2026-03-19 11:57:57,3.9897294,3.2809353,2.2701111,5.2865745,6.4152019,6.5911343,0.22083929,0.51442833,0.51171692,0.26452425,2.4654951,3.4096404,3.5744168e-08,4.1405105,2.8750303,1.6674199e-08,1.3379193e-08
115,2026-03-19 11:58:19,3.7625149,3.2897299,1.825978,4.2576874,6.4152019,6.647902,0.22083929,0.51442833,0.51171692,0.26452425,2.7167013,3.4496412,0.00028392122,1.8465988,2.8750303,3.3915474e-08,2.5333649e-09
117,2026-03-19 11:59:15,3.5443637,2.9462487,1.9703129,0.39555995,6.4152019,3.6706443,0.22083929,0.51442833,0.51171692,0.26452425,1.7537566,3.3916297,3.5865728e-06,1.4787379,2.8750303,2.3767833e-05,1.9679013e-09
116,2026-03-19 11:59:36,4.87466,3.6292993,3.2543043,5.6512172,6.4152019,5.1637322,0.22083929,0.51442833,0.51171692,0.26452425,1.1332027,4.1047323,4.3415367e-05,3.4716165,2.8750303,0.00037143406,5.062744e-08
118,2026-03-19 12:00:31,4.0875637,3.2501969,2.4787895,4.4378963,6.4152019,4.5264192,0.22083929,0.51442833,0.51171692,0.26452425,1.5974943,4.4851659,1.9137254e-08,3.9701802,2.8750303,8.070616e-06,3.1549753e-09
119,2026-03-19 12:01:10,4.7632424,3.4095255,3.3262012,1.9544072,6.4152019,6.7489639,0.22083929,0.51442833,0.51171692,0.26452425,1.3763665,3.1945442,7.8762041e-08,2.1488194,2.8750303,0.00075735292,5.4982309e-08
120,2026-03-19 12:01:33,4.35182,3.4845427,2.6069714,5.2381804,6.4152019,4.6810925,0.22083929,0.51442833,0.51171692,0.26452425,4.4542018,2.9240073,1.1413845e-06,4.5143746,2.8750303,0.0001361387,9.6105228e-09
122,2026-03-19 12:02:29,3.5903212,2.9373131,2.0646059,1.5377977,6.4152019,4.3148104,0.22083929,0.51442833,0.51171692,0.26452425,6.9765842,4.1552811,0.00047729596,5.3992455,2.8750303,1.9678136e-07,1.4401104e-09
125,2026-03-19 12:06:32,4.0204543,3.3152485,2.2744627,2.1835159,6.4152019,2.3807851,0.22083929,0.51442833,0.51171692,0.26452425,2.5015429,3.211134,0.00074978545,1.9484912,2.8750303,3.0180849e-07,6.5235227e-08
126,2026-03-19 12:06:47,4.4018368,3.3439722,2.8625193,1.7575133,6.4152019,7.9287537,0.22083929,0.51442833,0.51171692,0.26452425,2.1428439,2.3160133,1.7786299e-05,1.0513234,2.8750303,7.4249511e-07,1.3646864e-07
127,2026-03-19 12:08:16,4.3799032,3.2546127,2.9310489,1.6594878,6.4152019,0.22158919,0.22083929,0.51442833,0.51171692,0.26452425,3.7282403,2.0197257,4.4841389e-06,2.0302511,2.8750303,3.4164708e-06,7.5755222e-08
142,2026-03-19 12:35:28,4.604314,3.1211033,3.3850291,0.50519283,6.4152019,5.8706498,0.22083929,0.51442833,0.51171692,0.26452425,1.1706181,1.4595224,0.000193451,1.5529116,2.8750303,0.00046262992,4.1682898e-07
144,2026-03-19 12:35:28,4.4392719,3.398926,2.8555974,6.803184,6.4152019,6.4256043,0.22083929,0.51442833,0.51171692,0.26452425,5.4839764,1.386599,3.861848e-06,1.6542694,2.8750303,2.8363535e-08,3.6095805e-08
132,2026-03-19 12:35:28,4.0646841,3.277955,2.4034699,3.6197621,6.4152019,1.9754168,0.22083929,0.51442833,0.51171692,0.26452425,3.0899719,4.9637671,0.00083922063,2.2480963,2.8750303,5.818006e-08,3.4459125e-08
140,2026-03-19 12:35:29,4.3566439,3.4388806,2.6747796,6.7714429,6.4152019,4.3659672,0.22083929,0.51442833,0.51171692,0.26452425,2.4649675,2.9662117,3.2751058e-07,5.5194058,2.8750303,2.5497652e-05,2.3077082e-08
138,2026-03-19 12:35:33,4.3239753,3.3344379,2.7528688,2.0556455,6.4152019,5.9539091,0.22083929,0.51442833,0.51171692,0.26452425,3.9260322,1.9688246,7.0086532e-06,4.8298229,2.8750303,9.8218727e-08,9.4779038e-08
141,2026-03-19 12:35:34,4.3324608,3.4956685,2.559398,7.9261821,6.4152019,3.8123484,0.22083929,0.51442833,0.51171692,0.26452425,2.2642416,3.5456643,5.8903316e-06,3.9663033,2.8750303,9.2475007e-05,1.493501e-08
130,2026-03-19 12:35:35,4.2211804,3.5132915,2.3399032,7.7005036,6.4152019,3.1897661,0.22083929,0.51442833,0.51171692,0.26452425,1.0715461,2.232156,4.6370919e-06,2.0114204,2.8750303,2.7770394e-08,8.4566304e-09
