# OPTIMALIZATION LOG --- SUBSET FINETUNING MULTISTAGE (L-BFGS-B) --- 2026-03-12 12:11:53
# CALIBRATED VARS: ['b1_org', 'b1_min', 'b3_org', 'albedo', 'alpha_org', 'n_org', 'alpha_min', 'n_min']
call_id,timestamp,error,error_heat,error_moist,b1_org[W/(m.K)],b2_org[W/(m.K)],b3_org[W/(m.K)],b1_min[W/(m.K)],b2_min[W/(m.K)],b3_min[W/(m.K)],albedo[-],alpha_org[1/m],n_org[-],K_org[m/s],alpha_min[1/m],n_min[-],K_min[m/s],S_max[m/s]
136,2026-03-12 13:38:16,0.71192052,0.59676435,0.38820502,0.087013081,0.872773,0.41845629,0.068017185,0.854659,1.4491847,0.11044991,3.4392076,3.7863976,5.49161e-05,1.3001218,1.3955502,0.000183719,1.79521e-08
137,2026-03-12 13:38:19,0.7289682,0.61449441,0.39216228,0.087207496,0.872773,0.42233471,0.06833122,0.854659,1.4491847,0.11072308,3.4998553,3.8113287,5.49161e-05,1.3012241,1.3849386,0.000183719,1.79521e-08
139,2026-03-12 13:38:20,0.71196343,0.59681517,0.38820559,0.086725714,0.872773,0.41955202,0.067585362,0.854659,1.4491847,0.11157653,3.4663836,3.7792239,5.49161e-05,1.3006338,1.3944506,0.000183719,1.79521e-08
140,2026-03-12 13:38:25,0.74456854,0.62593452,0.40322239,0.087604198,0.872773,0.41875775,0.068486061,0.854659,1.4491847,0.1103999,3.4300428,3.7571784,5.49161e-05,1.303526,1.3897662,0.000183719,1.79521e-08
143,2026-03-12 13:38:25,0.7104279,0.61025331,0.36372888,0.087075927,0.872773,0.41608328,0.067538665,0.854659,1.4491847,0.11216686,3.5065097,3.8033691,5.49161e-05,1.3003892,1.4038775,0.000183719,1.79521e-08
142,2026-03-12 13:38:27,0.70696895,0.57958205,0.40483298,0.087804045,0.872773,0.42136315,0.067989697,0.854659,1.4491847,0.11063389,3.4363386,3.8187414,5.49161e-05,1.3016932,1.3825474,0.000183719,1.79521e-08
141,2026-03-12 13:38:36,0.71338433,0.60182347,0.38304793,0.087934414,0.872773,0.41731077,0.067457399,0.854659,1.4491847,0.11065421,3.4532463,3.8005059,5.49161e-05,1.3023891,1.3987237,0.000183719,1.79521e-08
144,2026-03-12 13:39:24,0.68710921,0.57758659,0.37217307,0.08763595,0.872773,0.41652046,0.067650148,0.854659,1.4491847,0.11004511,3.4959084,3.8007282,5.49161e-05,1.3034077,1.3986355,0.000183719,1.79521e-08
154,2026-03-12 13:47:20,0.68306293,0.5489731,0.40645233,0.087803343,0.872773,0.41698086,0.068013283,0.854659,1.4491847,0.11012629,3.4412902,3.8021045,5.49161e-05,1.3036799,1.4038308,0.000183719,1.79521e-08
174,2026-03-12 13:47:35,0.70538091,0.58440115,0.39501586,0.087245709,0.872773,0.42012002,0.067568323,0.854659,1.4491847,0.11028332,3.4856108,3.7860482,5.49161e-05,1.3024455,1.3981979,0.000183719,1.79521e-08
235,2026-03-12 13:47:37,3.8388361,3.2643446,2.0200785,3,0.872773,0.4226338,0.22895014,0.854659,1.4491847,0.05,6,5,5.49161e-05,1,2,0.000183719,1.79521e-08
184,2026-03-12 13:47:39,0.69993831,0.56553582,0.41241104,0.086667808,0.872773,0.41912694,0.067882759,0.854659,1.4491847,0.11208877,3.483483,3.8126922,5.49161e-05,1.3016083,1.3832393,0.000183719,1.79521e-08
164,2026-03-12 13:47:41,0.6922115,0.56357221,0.40192428,0.087412821,0.872773,0.4158833,0.068504672,0.854659,1.4491847,0.11143281,3.4934004,3.7772166,5.49161e-05,1.3052357,1.4017618,0.000183719,1.79521e-08
256,2026-03-12 13:47:41,4.0193474,3.2880931,2.3116223,3,0.872773,0.02,0.02,0.854659,1.4491847,0.05,6,5,5.49161e-05,5,2,0.000183719,1.79521e-08
204,2026-03-12 13:47:43,0.68003383,0.56662465,0.37600867,0.086978213,0.872773,0.42020696,0.067618536,0.854659,1.4491847,0.11193268,3.4934267,3.8048589,5.49161e-05,1.301535,1.394367,0.000183719,1.79521e-08
214,2026-03-12 13:47:45,0.70948762,0.55019434,0.44794964,0.087550214,0.872773,0.4199792,0.068137577,0.854659,1.4491847,0.1107023,3.4305908,3.7833506,5.49161e-05,1.3000969,1.3882707,0.000183719,1.79521e-08
224,2026-03-12 13:47:49,0.74812424,0.61452262,0.42667532,0.08746392,0.872773,0.42079944,0.067492846,0.854659,1.4491847,0.11095283,3.4316447,3.7877752,5.49161e-05,1.3008335,1.3809403,0.000183719,1.79521e-08
234,2026-03-12 13:47:50,0.69410676,0.5665474,0.40100902,0.087012305,0.872773,0.41845168,0.068016629,0.854659,1.4491847,0.11044921,3.4392297,3.7864116,5.49161e-05,1.3001421,1.3955462,0.000183719,1.79521e-08
194,2026-03-12 13:47:50,0.71166023,0.61408428,0.35966759,0.087795366,0.872773,0.41904203,0.068573504,0.854659,1.4491847,0.11157971,3.4361579,3.824279,5.49161e-05,1.3037913,1.3987823,0.000183719,1.79521e-08
245,2026-03-12 13:47:53,0.71432704,0.5957667,0.39411313,0.086727575,0.872773,0.41955367,0.067589153,0.854659,1.4491847,0.11157649,3.4663848,3.7792247,5.49161e-05,1.3006336,1.3944504,0.000183719,1.79521e-08
266,2026-03-12 13:47:59,0.70695939,0.57956452,0.40484138,0.087804045,0.872773,0.42136315,0.067989697,0.854659,1.4491847,0.11063389,3.4363386,3.8187414,5.49161e-05,1.3016932,1.3825474,0.000183719,1.79521e-08
255,2026-03-12 13:48:07,0.74452648,0.62556071,0.40372451,0.087604197,0.872773,0.41875775,0.06848606,0.854659,1.4491847,0.1103999,3.4300427,3.7571783,5.49161e-05,1.3035261,1.3897661,0.000183719,1.79521e-08
276,2026-03-12 13:48:09,0.71295333,0.60201416,0.38194424,0.087934344,0.872773,0.41731036,0.06745735,0.854659,1.4491847,0.1106544,3.4532419,3.800503,5.49161e-05,1.3023887,1.3987233,0.000183719,1.79521e-08
286,2026-03-12 13:48:57,0.68700251,0.57752192,0.37207646,0.087635948,0.872773,0.41652045,0.067650146,0.854659,1.4491847,0.11004512,3.4959082,3.8007281,5.49161e-05,1.3034078,1.3986355,0.000183719,1.79521e-08

# OPTIMALIZATION LOG --- SUBSET FINETUNING MULTISTAGE (L-BFGS-B) --- 2026-03-13 13:46:50
# CALIBRATED VARS: ['b1_org', 'b1_min', 'b3_org', 'albedo', 'alpha_org', 'n_org', 'alpha_min', 'n_min']
call_id,timestamp,error,error_heat,error_moist,b1_org[W/(m.K)],b2_org[W/(m.K)],b3_org[W/(m.K)],b1_min[W/(m.K)],b2_min[W/(m.K)],b3_min[W/(m.K)],albedo[-],alpha_org[1/m],n_org[-],K_org[m/s],alpha_min[1/m],n_min[-],K_min[m/s],S_max[m/s]
