# campaign: 2024-09-08 00:00:00+00:00 2024-09-30 00:00:00+00:00
# time[s] T_n8cm[˚C] T_n15cm[˚C] T_n23cm[˚C] theta_n8cm[-] theta_n23cm[-]
1128000.0 11.833333333333332 11.833333333333332 12.412037037037036 0.1866704680067471 0.20114514609030978
1128600.0 11.791666666666666 11.791666666666666 12.381944444444445 0.18672230613476035 0.20109502592140535
1129200.0 11.775462962962962 11.775462962962962 12.375 0.18677414426277367 0.20109502592140535
1129800.0 11.75925925925926 11.75925925925926 12.368055555555555 0.18682598239078702 0.20109502592140535
1130400.0 11.743055555555555 11.743055555555555 12.36111111111111 0.18687782051880034 0.20109502592140535
1131000.0 11.726851851851851 11.726851851851851 12.347222222222221 0.18695557771082033 0.20106996583695314
1131600.0 11.710648148148149 11.710648148148149 12.333333333333334 0.18703333490284033 0.2010449057525009
1132200.0 11.694444444444445 11.694444444444445 12.319444444444445 0.18711109209486032 0.20101984566804867
1132800.0 11.63888888888889 11.63888888888889 12.282407407407408 0.18716293022287378 0.20101984566804867
1133400.0 11.583333333333334 11.583333333333334 12.24537037037037 0.1872147683508872 0.20101984566804867
1134000.0 11.527777777777779 11.527777777777779 12.208333333333334 0.18726660647890067 0.20101984566804867
1134600.0 11.574074074074074 11.574074074074074 12.24074074074074 0.187318444606914 0.20096972549914421
1135200.0 11.62037037037037 11.62037037037037 12.273148148148149 0.18737028273492734 0.20091960533023978
1135800.0 11.666666666666666 11.666666666666666 12.305555555555555 0.18742212086294066 0.20086948516133532
1136400.0 11.590277777777777 11.590277777777777 12.243055555555555 0.18747395899095387 0.20086948516133532
1137000.0 11.51388888888889 11.51388888888889 12.180555555555555 0.1875257971189671 0.20086948516133532
1137600.0 11.4375 11.4375 12.118055555555555 0.18757763524698032 0.20086948516133532
1138200.0 11.506944444444445 11.506944444444445 12.180555555555555 0.18762947337499364 0.20081936499243086
1138800.0 11.57638888888889 11.57638888888889 12.243055555555555 0.187681311503007 0.20076924482352643
1139400.0 11.645833333333334 11.645833333333334 12.305555555555555 0.1877331496310203 0.20071912465462197
1140000.0 11.55324074074074 11.55324074074074 12.233796296296296 0.1878109068230403 0.20069406457016975
1140600.0 11.460648148148149 11.460648148148149 12.162037037037038 0.18788866401506032 0.20066900448571753
1141200.0 11.368055555555555 11.368055555555555 12.090277777777779 0.18796642120708032 0.20064394440126532
1141800.0 11.36574074074074 11.36574074074074 12.097222222222223 0.18801825933509367 0.20064394440126532
1142400.0 11.363425925925926 11.363425925925926 12.104166666666666 0.188070097463107 0.20064394440126532
1143000.0 11.36111111111111 11.36111111111111 12.11111111111111 0.18812193559112034 0.20064394440126532
1143600.0 11.386574074074074 11.386574074074074 12.11574074074074 0.18812193559112034 0.2006188843168131
1144200.0 11.412037037037036 11.412037037037036 12.12037037037037 0.18812193559112034 0.20059382423236088
1144800.0 11.4375 11.4375 12.125 0.18812193559112034 0.20056876414790867
1145400.0 11.527777777777779 11.527777777777779 12.194444444444445 0.18819969278314033 0.20056876414790867
1146000.0 11.618055555555555 11.618055555555555 12.26388888888889 0.18827744997516033 0.20056876414790867
1146600.0 11.708333333333334 11.708333333333334 12.333333333333334 0.18835520716718032 0.20056876414790867
1147200.0 11.756944444444445 11.756944444444445 12.363425925925926 0.18832928810317368 0.20049358389455202
1147800.0 11.805555555555555 11.805555555555555 12.393518518518519 0.188303369039167 0.20041840364119534
1148400.0 11.854166666666666 11.854166666666666 12.42361111111111 0.18827744997516035 0.2003432233878387
1149000.0 11.965277777777777 11.965277777777777 12.5 0.18827744997516035 0.2003432233878387
1149600.0 12.07638888888889 12.07638888888889 12.57638888888889 0.18827744997516035 0.2003432233878387
1150200.0 12.1875 12.1875 12.652777777777779 0.18827744997516035 0.2003432233878387
1150800.0 12.363425925925926 12.363425925925926 12.773148148148149 0.18825153091115368 0.20029310321893426
1151400.0 12.539351851851853 12.539351851851853 12.893518518518519 0.188225611847147 0.2002429830500298
1152000.0 12.715277777777779 12.715277777777779 13.01388888888889 0.18819969278314033 0.20019286288112537
1152600.0 12.94212962962963 12.94212962962963 13.164351851851853 0.18812193559112034 0.2001427427122209
1153200.0 13.168981481481483 13.168981481481483 13.314814814814815 0.18804417839910031 0.20009262254331645
1153800.0 13.395833333333334 13.395833333333334 13.465277777777779 0.18796642120708032 0.20004250237441198
1154400.0 13.599537037037038 13.599537037037038 13.61574074074074 0.18788866401506032 0.19996732212105534
1155000.0 13.80324074074074 13.80324074074074 13.766203703703704 0.18781090682304036 0.19989214186769866
1155600.0 14.006944444444445 14.006944444444445 13.916666666666666 0.18773314963102036 0.199816961614342
1156200.0 14.122685185185185 14.122685185185185 13.988425925925926 0.18760355431098713 0.19971672127653312
1156800.0 14.238425925925926 14.238425925925926 14.060185185185185 0.1874739589909539 0.19961648093872422
1157400.0 14.354166666666666 14.354166666666666 14.131944444444445 0.18734436367092067 0.19951624060091533
1158000.0 14.435185185185185 14.435185185185185 14.1875 0.18721476835088746 0.19944106034755868
1158600.0 14.516203703703702 14.516203703703702 14.243055555555555 0.18708517303085423 0.199365880094202
1159200.0 14.597222222222221 14.597222222222221 14.29861111111111 0.18695557771082102 0.19929069984084535
1159800.0 14.79861111111111 14.79861111111111 14.416666666666666 0.1868000633267809 0.19921551958748868
1160400.0 15.0 15.0 14.534722222222223 0.1866445489427408 0.19914033933413203
1161000.0 15.20138888888889 15.20138888888889 14.652777777777779 0.18648903455870067 0.19906515908077535
1161600.0 15.314814814814815 15.314814814814815 14.738425925925926 0.18633352017466057 0.1989899788274187
1162200.0 15.42824074074074 15.42824074074074 14.824074074074074 0.18617800579062044 0.19891479857406202
1162800.0 15.541666666666666 15.541666666666666 14.909722222222221 0.18602249140658034 0.19883961832070537
1163400.0 15.631944444444445 15.631944444444445 14.953703703703702 0.185892896086547 0.19871431789844424
1164000.0 15.722222222222221 15.722222222222221 14.997685185185185 0.18576330076651365 0.19858901747618313
1164600.0 15.8125 15.8125 15.041666666666666 0.1856337054464803 0.198463717053922
1165200.0 15.912037037037036 15.912037037037036 15.090277777777777 0.18547819106244043 0.1983885368005653
1165800.0 16.011574074074073 16.011574074074073 15.13888888888889 0.18532267667840055 0.19831335654720866
1166400.0 16.11111111111111 16.11111111111111 15.1875 0.18516716229436067 0.198238176293852
1167000.0 16.15972222222222 16.15972222222222 15.23611111111111 0.18508940510234057 0.1981379359560431
1167600.0 16.208333333333332 16.208333333333332 15.284722222222223 0.18501164791032043 0.1980376956182342
1168200.0 16.256944444444443 16.256944444444443 15.333333333333334 0.18493389071830033 0.1979374552804253
1168800.0 16.28935185185185 16.28935185185185 15.351851851851853 0.18483021446227366 0.19786227502706866
1169400.0 16.32175925925926 16.32175925925926 15.37037037037037 0.18472653820624702 0.19778709477371198
1170000.0 16.354166666666668 16.354166666666668 15.38888888888889 0.18462286195022035 0.19771191452035533
1170600.0 16.38425925925926 16.38425925925926 15.409722222222223 0.1845191856941938 0.19763673426699865
1171200.0 16.41435185185185 16.41435185185185 15.430555555555555 0.1844155094381672 0.197561554013642
1171800.0 16.444444444444443 16.444444444444443 15.45138888888889 0.18431183318214064 0.19748637376028533
1172400.0 16.469907407407405 16.469907407407405 15.453703703703704 0.18425999505412732 0.19741119350692865
1173000.0 16.49537037037037 16.49537037037037 15.456018518518519 0.18420815692611398 0.197336013253572
1173600.0 16.520833333333332 16.520833333333332 15.458333333333334 0.18415631879810065 0.19726083300021532
1174200.0 16.525462962962962 16.525462962962962 15.458333333333334 0.18407856160608055 0.19716059266240643
1174800.0 16.53009259259259 16.53009259259259 15.458333333333334 0.18400080441406044 0.19706035232459757
1175400.0 16.53472222222222 16.53472222222222 15.458333333333334 0.18392304722204034 0.19696011198678867
1176000.0 16.53240740740741 16.53240740740741 15.453703703703704 0.18389712815803366 0.196884931733432
1176600.0 16.53009259259259 16.53009259259259 15.449074074074074 0.18387120909402702 0.19680975148007535
1177200.0 16.52777777777778 16.52777777777778 15.444444444444445 0.18384529003002034 0.19673457122671867
1177800.0 16.488425925925927 16.488425925925927 15.462962962962964 0.18381937096601367 0.196659390973362
1178400.0 16.449074074074073 16.449074074074073 15.481481481481481 0.183793451902007 0.19658421072000534
1179000.0 16.40972222222222 16.40972222222222 15.5 0.18376753283800032 0.19650903046664867
1179600.0 16.34490740740741 16.34490740740741 15.425925925925926 0.18368977564598032 0.19648397038219645
1180200.0 16.28009259259259 16.28009259259259 15.351851851851853 0.1836120184539603 0.1964589102977442
1180800.0 16.21527777777778 16.21527777777778 15.277777777777779 0.1835342612619403 0.196433850213292
1181400.0 15.974537037037038 15.974537037037038 15.094907407407408 0.1835342612619403 0.19635866995993534
1182000.0 15.733796296296296 15.733796296296296 14.912037037037036 0.1835342612619403 0.19628348970657866
1182600.0 15.493055555555555 15.493055555555555 14.729166666666666 0.1835342612619403 0.196208309453222
1183200.0 15.324074074074074 15.324074074074074 14.622685185185185 0.1834565040699203 0.1961832493687698
1183800.0 15.155092592592592 15.155092592592592 14.516203703703702 0.1833787468779003 0.19615818928431755
1184400.0 14.98611111111111 14.98611111111111 14.409722222222221 0.1833009896858803 0.19613312919986534
1185000.0 14.856481481481481 14.856481481481481 14.333333333333332 0.18327507062187362 0.1960830090309609
1185600.0 14.726851851851851 14.726851851851851 14.256944444444445 0.18324915155786697 0.19603288886205644
1186200.0 14.597222222222221 14.597222222222221 14.180555555555555 0.1832232324938603 0.195982768693152
1186800.0 14.523148148148147 14.523148148148147 14.13888888888889 0.18317139436584698 0.19595770860869977
1187400.0 14.449074074074074 14.449074074074074 14.097222222222221 0.18311955623783366 0.19593264852424755
1188000.0 14.375 14.375 14.055555555555555 0.18306771810982034 0.1959075884397953
1188600.0 14.247685185185185 14.247685185185185 13.969907407407407 0.1830417990458137 0.1959075884397953
1189200.0 14.12037037037037 14.12037037037037 13.88425925925926 0.18301587998180702 0.1959075884397953
1189800.0 13.993055555555555 13.993055555555555 13.79861111111111 0.18298996091780037 0.1959075884397953
1190400.0 13.94212962962963 13.94212962962963 13.773148148148147 0.18298996091780037 0.19585746827089087
1191000.0 13.891203703703704 13.891203703703704 13.747685185185185 0.18298996091780037 0.19580734810198644
